gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,TotalServices,ChargePerService,ChargesTenureRatio,TotalChargesExpected,ChargesGap,IsNewCustomer,IsLoyalCustomer,TenureScore,IsMonthToMonth,IsElectronicCheck,NoOnlineSecurity,NoTechSupport,HighRiskProfile,ChurnProbability,ActualChurn,RiskTier
0,0,0,0,7,1,2,1,0,0,0,0,0,0,0,0,3,75.45,480.75,2.0,25.150000000000002,9.43125,528.15,47.39999999999998,0,0,1,1,0,1,1,0,0.5662059,1,High Risk
0,0,0,0,41,0,1,0,0,2,0,0,0,2,0,1,2,40.35,1677.85,2.0,13.450000000000001,0.9607142857142857,1654.3500000000001,-23.499999999999773,0,0,3,1,1,1,1,1,0.5658301,0,High Risk
0,1,1,0,33,1,2,1,0,2,0,0,0,0,0,1,0,80.6,2656.5,3.0,20.15,2.3705882352941177,2659.7999999999997,3.299999999999727,0,0,3,1,0,1,1,0,0.56496376,1,High Risk
1,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,3,25.0,78.25,0.0,25.0,6.25,75.0,-3.25,1,0,0,1,0,1,1,0,0.56421965,0,High Risk
1,0,0,1,4,1,0,0,2,0,0,0,0,0,0,0,2,49.35,219.65,2.0,16.45,9.870000000000001,197.4,-22.25,1,0,0,1,1,0,1,0,0.56366086,1,High Risk
1,0,0,1,1,1,0,0,2,2,0,2,0,2,0,1,0,70.45,70.45,5.0,11.741666666666667,35.225,70.45,0.0,1,0,0,1,0,0,0,0,0.56323946,0,High Risk
1,0,1,1,56,1,2,1,0,2,0,2,2,0,0,1,1,96.95,5432.2,5.0,16.158333333333335,1.7008771929824562,5429.2,-3.0,0,1,4,1,0,1,0,0,0.56298035,0,High Risk
0,0,0,0,53,1,2,1,2,0,2,0,2,2,1,1,1,106.95,5785.5,6.0,15.278571428571428,1.9805555555555556,5668.35,-117.14999999999964,0,1,4,0,0,0,1,0,0.56155205,1,High Risk
0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,0,69.55,222.3,1.0,34.775,17.3875,208.64999999999998,-13.650000000000034,1,0,0,1,0,1,1,0,0.5611952,1,High Risk
0,1,1,0,50,1,0,1,0,0,0,0,0,0,0,1,2,71.05,3444.85,1.0,35.525,1.3931372549019607,3552.5,107.65000000000009,0,1,4,1,1,1,1,1,0.56012386,1,High Risk
1,1,1,0,60,1,2,1,0,2,2,0,2,2,1,1,2,104.35,6339.45,6.0,14.907142857142857,1.7106557377049179,6261.0,-78.44999999999982,0,1,4,0,1,1,1,0,0.5588112,0,High Risk
0,0,0,0,29,0,1,0,0,0,0,2,0,0,0,1,2,31.2,926.2,1.0,15.6,1.04,904.8,-21.40000000000009,0,0,3,1,1,1,0,1,0.55716634,0,High Risk
1,0,0,0,3,1,0,1,2,0,0,0,0,2,0,1,3,86.05,244.85,3.0,21.5125,21.5125,258.15,13.299999999999983,1,0,0,1,0,0,1,0,0.556971,0,High Risk
0,0,1,0,40,1,2,1,2,0,2,0,2,2,1,0,0,105.75,4228.55,6.0,15.107142857142858,2.5792682926829267,4230.0,1.449999999999818,0,0,3,0,0,0,1,0,0.5525148,0,High Risk
1,0,1,0,3,0,1,0,2,0,0,2,0,0,0,0,3,35.1,101.1,2.0,11.700000000000001,8.775,105.30000000000001,4.200000000000017,1,0,0,1,0,0,0,0,0.5521833,0,High Risk
0,0,0,0,4,0,1,0,2,0,2,0,0,0,0,0,3,35.0,135.75,2.0,11.666666666666666,7.0,140.0,4.25,1,0,0,1,0,0,1,0,0.5507885,0,High Risk
0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,3,46.0,221.7,1.0,23.0,7.666666666666667,230.0,8.300000000000011,1,0,0,1,0,1,1,0,0.5507407,1,High Risk
0,1,0,0,37,1,2,1,2,2,0,0,2,2,0,1,0,106.75,4056.75,6.0,15.25,2.8092105263157894,3949.75,-107.0,0,0,3,1,0,0,1,0,0.55047566,1,High Risk
1,0,1,1,34,1,0,1,0,0,2,0,2,0,0,1,3,84.05,2909.95,3.0,21.0125,2.4014285714285712,2857.7,-52.25,0,0,3,1,0,1,1,0,0.55029345,0,High Risk
1,0,1,0,31,1,2,1,0,2,2,0,2,0,0,0,2,93.8,3019.5,5.0,15.633333333333333,2.93125,2907.7999999999997,-111.70000000000027,0,0,3,1,1,1,1,1,0.54722095,1,High Risk
1,0,1,1,9,0,1,0,0,2,0,0,0,0,0,1,2,29.95,248.95,1.0,14.975,2.995,269.55,20.600000000000023,0,0,1,1,1,1,1,1,0.54532146,1,High Risk
1,0,0,0,9,1,0,0,0,0,0,0,0,0,0,1,3,44.4,348.15,1.0,22.2,4.4399999999999995,399.59999999999997,51.44999999999999,0,0,1,1,0,1,1,0,0.5450171,0,High Risk
1,0,1,1,43,0,1,0,0,2,0,0,0,0,0,0,1,29.3,1224.05,1.0,14.65,0.6659090909090909,1259.9,35.850000000000136,0,0,3,1,0,1,1,0,0.5430916,0,High Risk
1,0,0,0,10,1,0,1,2,0,2,0,2,2,1,1,2,98.9,1064.95,5.0,16.483333333333334,8.990909090909092,989.0,-75.95000000000005,0,0,1,0,1,0,1,0,0.54170924,0,High Risk
1,0,0,0,11,0,1,0,0,0,2,0,2,0,1,1,2,41.6,470.6,2.0,13.866666666666667,3.466666666666667,457.6,-13.0,0,0,1,0,1,1,1,0,0.5416219,1,High Risk
1,0,1,0,71,1,2,1,2,0,2,2,2,2,2,1,1,108.55,7616.0,7.0,13.56875,1.5076388888888888,7707.05,91.05000000000018,0,1,4,0,0,0,0,0,0.5399189,0,High Risk
1,0,0,0,7,1,0,1,2,0,0,0,0,0,0,0,3,74.35,533.6,2.0,24.78333333333333,9.29375,520.4499999999999,-13.150000000000091,0,0,1,1,0,0,1,0,0.5389695,0,High Risk
0,0,0,0,3,1,2,0,0,0,0,2,2,0,0,0,2,64.6,174.2,4.0,12.919999999999998,16.15,193.79999999999998,19.599999999999994,1,0,0,1,1,1,0,1,0.53896487,0,High Risk
0,0,0,0,24,1,2,1,0,0,2,0,2,0,0,1,1,88.95,2072.75,4.0,17.79,3.5580000000000003,2134.8,62.05000000000018,0,0,2,1,0,1,1,0,0.5373002,0,High Risk
0,1,1,1,46,1,2,1,2,2,0,2,2,2,0,1,2,110.2,4972.1,7.0,13.775,2.34468085106383,5069.2,97.09999999999945,0,0,3,1,1,0,0,0,0.5372692,0,High Risk
0,0,0,0,15,1,2,0,0,0,0,0,0,0,0,1,3,48.8,720.1,2.0,16.266666666666666,3.05,732.0,11.899999999999977,0,0,2,1,0,1,1,0,0.536774,0,High Risk
0,0,1,0,7,1,0,0,2,0,0,0,0,0,0,1,0,50.3,355.1,2.0,16.766666666666666,6.2875,352.09999999999997,-3.000000000000057,0,0,1,1,0,0,1,0,0.535622,0,High Risk
0,0,1,1,21,1,0,0,0,0,0,0,0,0,0,1,2,44.95,926.25,1.0,22.475,2.0431818181818184,943.95,17.700000000000045,0,0,2,1,1,1,1,1,0.5339279,0,High Risk
0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,3,45.65,323.45,1.0,22.825,6.521428571428571,273.9,-49.55000000000001,1,0,0,1,0,1,1,0,0.5335345,0,High Risk
0,0,1,0,7,1,0,0,0,0,0,0,0,0,0,1,3,44.25,313.45,1.0,22.125,5.53125,309.75,-3.6999999999999886,0,0,1,1,0,1,1,0,0.5332017,0,High Risk
0,0,1,0,54,1,2,1,2,2,0,0,2,2,1,0,0,106.55,5763.3,6.0,15.221428571428572,1.9372727272727273,5753.7,-9.600000000000364,0,1,4,0,0,0,1,0,0.5323747,1,High Risk
0,0,1,0,33,1,2,1,0,0,2,2,0,2,0,1,1,95.0,3008.15,5.0,15.833333333333334,2.7941176470588234,3135.0,126.84999999999991,0,0,3,1,0,1,0,0,0.53217745,0,High Risk
0,1,0,0,7,1,0,1,2,0,0,0,0,0,0,0,0,76.45,503.6,2.0,25.483333333333334,9.55625,535.15,31.549999999999955,0,0,1,1,0,0,1,0,0.5315764,1,High Risk
0,0,1,0,24,1,2,1,0,0,2,0,0,0,0,1,3,79.65,1928.7,3.0,19.9125,3.1860000000000004,1911.6000000000001,-17.09999999999991,0,0,2,1,0,1,1,0,0.53157634,0,High Risk
0,1,0,0,22,1,0,1,2,2,0,0,0,0,0,0,2,81.7,1820.9,3.0,20.425,3.5521739130434784,1797.4,-23.5,0,0,2,1,1,0,1,0,0.53037405,0,High Risk
0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,44.75,148.05,1.0,22.375,11.1875,134.25,-13.800000000000011,1,0,0,1,0,1,1,0,0.5291983,0,High Risk
0,0,0,0,22,1,2,1,0,0,0,0,2,0,0,1,0,84.15,1821.95,3.0,21.0375,3.6586956521739133,1851.3000000000002,29.350000000000136,0,0,2,1,0,1,1,0,0.52701044,0,High Risk
1,1,0,0,22,1,2,1,0,0,0,2,2,0,0,1,0,90.5,1910.6,4.0,18.1,3.9347826086956523,1991.0,80.40000000000009,0,0,2,1,0,1,0,0,0.526511,1,High Risk
1,0,0,0,3,1,0,0,0,0,0,2,2,2,0,1,2,69.35,191.35,4.0,13.87,17.3375,208.04999999999998,16.69999999999999,1,0,0,1,1,1,0,1,0.5264222,1,High Risk
1,0,0,1,22,1,0,1,0,2,2,0,2,0,0,1,2,89.4,2001.5,4.0,17.880000000000003,3.8869565217391306,1966.8000000000002,-34.69999999999982,0,0,2,1,1,1,1,1,0.5261867,1,High Risk
0,0,1,1,25,1,0,1,0,2,2,0,2,0,0,1,0,89.15,2257.75,4.0,17.830000000000002,3.428846153846154,2228.75,-29.0,0,0,3,1,0,1,1,0,0.52575886,1,High Risk
1,0,0,0,10,1,0,1,2,2,2,2,2,2,0,1,2,110.1,1043.3,7.0,13.7625,10.009090909090908,1101.0,57.700000000000045,0,0,1,1,1,0,0,0,0.52340907,1,High Risk
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,20.55,20.55,1.0,10.275,10.275,20.55,0.0,1,0,0,1,1,0,0,0,0.5167266,1,High Risk
0,0,1,1,9,1,0,1,0,0,0,2,0,0,0,1,2,75.85,647.5,2.0,25.28333333333333,7.584999999999999,682.65,35.14999999999998,0,0,1,1,1,1,0,1,0.51628035,0,High Risk
1,1,0,0,36,1,2,1,2,0,0,0,2,0,0,1,2,90.85,3186.7,4.0,18.169999999999998,2.455405405405405,3270.6,83.90000000000009,0,0,3,1,1,0,1,0,0.5134434,1,High Risk
1,1,0,0,54,0,1,0,0,2,2,0,2,2,1,1,2,55.45,2966.95,4.0,11.09,1.0081818181818183,2994.3,27.350000000000364,0,1,4,0,1,1,1,0,0.5125594,0,High Risk
0,0,1,1,28,1,0,1,0,0,0,0,0,2,0,1,2,81.05,2227.1,2.0,27.016666666666666,2.7948275862068965,2269.4,42.30000000000018,0,0,3,1,1,1,1,1,0.5122278,1,High Risk
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,70.0,153.05,1.0,35.0,23.333333333333332,140.0,-13.050000000000011,1,0,0,1,0,1,1,0,0.5104886,1,High Risk
1,0,0,0,2,1,0,0,0,0,0,2,2,2,0,0,2,70.3,132.4,4.0,14.059999999999999,23.433333333333334,140.6,8.199999999999989,1,0,0,1,1,1,0,1,0.5102964,0,High Risk
1,0,0,0,32,1,0,1,0,0,0,0,2,2,0,0,2,91.05,2871.5,3.0,22.7625,2.759090909090909,2913.6,42.09999999999991,0,0,3,1,1,1,1,1,0.50900596,0,High Risk
1,0,0,0,48,1,2,1,0,2,2,0,2,2,2,1,0,108.1,5067.45,6.0,15.442857142857141,2.206122448979592,5188.799999999999,121.34999999999945,0,1,3,0,0,1,1,0,0.50878155,0,High Risk
0,0,0,0,20,1,0,1,2,0,2,0,2,0,0,1,0,89.4,1871.15,4.0,17.880000000000003,4.257142857142857,1788.0,-83.15000000000009,0,0,2,1,0,0,1,0,0.5077155,0,High Risk
0,0,0,1,4,0,1,0,2,2,2,0,2,2,0,1,3,57.2,223.75,5.0,9.533333333333333,11.440000000000001,228.8,5.050000000000011,1,0,0,1,0,0,1,0,0.5073452,0,High Risk
1,0,0,1,22,1,2,1,0,2,0,0,2,0,0,1,1,89.1,1949.4,4.0,17.82,3.8739130434782605,1960.1999999999998,10.799999999999727,0,0,2,1,0,1,1,0,0.5073306,0,High Risk
1,0,0,0,10,1,2,0,0,0,0,0,2,2,0,1,1,72.15,794.25,4.0,14.430000000000001,6.5590909090909095,721.5,-72.75,0,0,1,1,0,1,1,0,0.50702643,1,High Risk
1,0,1,0,55,1,2,1,2,2,0,0,2,0,0,1,2,96.75,5238.9,5.0,16.125,1.7276785714285714,5321.25,82.35000000000036,0,1,4,1,1,0,1,0,0.5066604,1,High Risk
0,0,1,1,48,1,2,1,2,2,0,0,2,2,0,1,1,105.25,4997.5,6.0,15.035714285714286,2.1479591836734695,5052.0,54.5,0,1,3,1,0,0,1,0,0.50651276,0,High Risk
0,1,1,0,25,1,0,1,0,0,0,0,0,0,0,1,2,69.3,1813.1,1.0,34.65,2.6653846153846152,1732.5,-80.59999999999991,0,0,3,1,1,1,1,1,0.50649023,0,High Risk
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.3,19.3,1.0,9.65,9.65,19.3,0.0,1,0,0,1,0,0,0,0,0.505214,1,High Risk
0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,1,0,45.0,524.35,1.0,22.5,3.4615384615384617,540.0,15.649999999999977,0,0,1,1,0,1,1,0,0.5046216,0,High Risk
0,0,1,1,18,1,0,0,0,0,0,0,2,0,0,0,3,55.95,1082.8,2.0,18.650000000000002,2.944736842105263,1007.1,-75.69999999999993,0,0,2,1,0,1,1,0,0.50298,0,High Risk
0,0,1,0,48,1,0,1,0,2,2,0,2,2,1,1,2,97.05,4692.95,5.0,16.175,1.980612244897959,4658.4,-34.55000000000018,0,1,3,0,1,1,1,0,0.5015195,0,High Risk
1,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,44.7,276.5,1.0,22.35,6.385714285714286,268.20000000000005,-8.299999999999955,1,0,0,1,0,1,1,0,0.49998134,0,Medium Risk
0,0,1,1,3,0,1,0,0,0,0,2,0,0,0,1,3,31.0,95.05,1.0,15.5,7.75,93.0,-2.049999999999997,1,0,0,1,0,1,0,0,0.49974525,1,Medium Risk
1,0,1,1,22,1,0,1,0,2,2,0,2,2,1,1,3,100.05,2090.25,5.0,16.675,4.35,2201.1,110.84999999999991,0,0,2,0,0,1,1,0,0.49934235,0,Medium Risk
0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,70.75,154.85,1.0,35.375,23.583333333333332,141.5,-13.349999999999994,1,0,0,1,1,1,1,1,0.49726737,1,Medium Risk
1,0,1,1,18,1,0,1,0,0,2,0,2,2,0,0,3,95.15,1779.95,4.0,19.03,5.007894736842106,1712.7,-67.25,0,0,2,1,0,1,1,0,0.49611875,1,Medium Risk
1,0,1,1,20,1,0,0,0,0,2,0,0,0,0,1,2,49.6,939.8,2.0,16.533333333333335,2.361904761904762,992.0,52.200000000000045,0,0,2,1,1,1,1,1,0.4959289,0,Medium Risk
1,1,0,0,44,1,0,1,0,0,2,0,0,0,0,0,2,73.85,3122.4,2.0,24.616666666666664,1.641111111111111,3249.3999999999996,126.99999999999955,0,0,3,1,1,1,1,1,0.49570608,0,Medium Risk
1,0,0,1,19,1,2,2,1,1,1,1,1,1,0,1,1,24.1,439.2,2.0,8.033333333333333,1.205,457.90000000000003,18.700000000000045,0,0,2,1,0,0,0,0,0.49172077,0,Medium Risk
1,0,0,0,48,1,2,1,2,0,0,2,0,2,0,1,2,95.4,4445.3,5.0,15.9,1.9469387755102041,4579.200000000001,133.90000000000055,0,1,3,1,1,0,0,0,0.49139535,0,Medium Risk
0,1,1,0,65,1,2,1,0,2,2,0,2,2,0,1,0,108.8,7082.45,6.0,15.542857142857143,1.6484848484848484,7072.0,-10.449999999999818,0,1,4,1,0,1,1,0,0.48966193,0,Medium Risk
0,0,1,1,13,1,0,0,0,0,0,0,0,2,0,0,2,55.95,734.35,2.0,18.650000000000002,3.9964285714285714,727.35,-7.0,0,0,2,1,1,1,1,1,0.48912692,1,Medium Risk
0,0,1,1,61,1,2,1,0,2,0,0,2,2,0,1,2,99.15,6010.05,5.0,16.525000000000002,1.599193548387097,6048.150000000001,38.100000000000364,0,1,4,1,1,1,1,1,0.4869446,1,Medium Risk
0,0,1,0,46,0,1,0,2,2,0,0,2,0,0,0,2,45.55,2062.15,3.0,11.3875,0.9691489361702127,2095.2999999999997,33.149999999999636,0,0,3,1,1,0,1,0,0.48684472,0,Medium Risk
1,0,0,1,1,1,0,0,0,0,0,2,0,0,0,1,3,49.9,49.9,2.0,16.633333333333333,24.95,49.9,0.0,1,0,0,1,0,1,0,0,0.48639548,1,Medium Risk
1,0,1,0,17,1,0,1,0,0,0,0,0,0,0,1,0,70.4,1214.05,1.0,35.2,3.9111111111111114,1196.8000000000002,-17.249999999999773,0,0,2,1,0,1,1,0,0.48530346,1,Medium Risk
1,0,0,0,12,1,0,1,2,0,2,0,0,0,0,0,0,81.7,858.6,3.0,20.425,6.2846153846153845,980.4000000000001,121.80000000000007,0,0,1,1,0,0,1,0,0.48441428,1,Medium Risk
0,0,1,0,2,1,0,1,2,0,0,0,0,0,0,1,2,74.4,139.4,2.0,24.8,24.8,148.8,9.400000000000006,1,0,0,1,1,0,1,0,0.48415563,1,Medium Risk
1,0,0,0,37,1,2,1,2,0,0,0,2,0,0,1,2,91.15,3369.25,4.0,18.23,2.3986842105263158,3372.55,3.300000000000182,0,0,3,1,1,0,1,0,0.47855785,0,Medium Risk
0,0,0,1,3,1,0,0,2,0,0,2,0,2,0,1,0,64.5,177.4,4.0,12.9,16.125,193.5,16.099999999999994,1,0,0,1,0,0,0,0,0.4767421,0,Medium Risk
1,0,0,0,1,1,2,2,1,1,1,1,1,1,0,1,3,25.0,25.0,2.0,8.333333333333334,12.5,25.0,0.0,1,0,0,1,0,0,0,0,0.47625637,0,Medium Risk
0,0,1,1,53,1,0,1,0,2,2,2,2,2,0,1,0,108.25,5935.1,6.0,15.464285714285714,2.0046296296296298,5737.25,-197.85000000000036,0,1,4,1,0,1,0,0,0.4761565,0,Medium Risk
0,0,0,0,36,1,0,1,0,0,2,2,0,2,0,1,2,87.55,3078.1,4.0,17.509999999999998,2.366216216216216,3151.7999999999997,73.69999999999982,0,0,3,1,1,1,0,1,0.47509006,1,Medium Risk
0,0,0,0,10,0,1,0,2,0,0,0,0,0,0,0,3,29.75,301.9,1.0,14.875,2.7045454545454546,297.5,-4.399999999999977,0,0,1,1,0,0,1,0,0.47460166,0,Medium Risk
0,0,0,0,18,1,0,1,0,2,2,0,0,0,0,0,2,77.8,1358.6,3.0,19.45,4.094736842105263,1400.3999999999999,41.799999999999955,0,0,2,1,1,1,1,1,0.47431177,0,Medium Risk
1,0,0,0,9,0,1,0,0,0,0,0,0,0,0,1,3,24.6,190.1,0.0,24.6,2.46,221.4,31.30000000000001,0,0,1,1,0,1,1,0,0.4732581,0,Medium Risk
0,0,0,1,1,1,2,2,1,1,1,1,1,1,0,0,3,24.0,24.0,2.0,8.0,12.0,24.0,0.0,1,0,0,1,0,0,0,0,0.47298592,0,Medium Risk
1,0,0,0,26,1,2,1,2,2,0,0,2,0,0,1,1,92.4,2349.8,5.0,15.4,3.4222222222222225,2402.4,52.59999999999991,0,0,3,1,0,0,1,0,0.47093877,0,Medium Risk
1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,1,49.8,49.8,2.0,16.599999999999998,24.9,49.8,0.0,1,0,0,1,0,0,1,0,0.47078124,0,Medium Risk
0,0,0,0,58,1,2,1,2,2,2,0,2,2,1,1,2,107.75,6332.75,7.0,13.46875,1.826271186440678,6249.5,-83.25,0,1,4,0,1,0,1,0,0.47014588,0,Medium Risk
1,0,1,1,51,1,2,1,2,2,0,2,2,2,1,0,1,110.05,5686.4,7.0,13.75625,2.1163461538461537,5612.55,-73.84999999999945,0,1,4,0,0,0,0,0,0.47005126,0,Medium Risk
1,0,1,0,4,1,0,0,0,0,0,2,0,0,0,0,3,50.05,179.35,2.0,16.683333333333334,10.01,200.2,20.849999999999994,1,0,0,1,0,1,0,0,0.4680512,1,Medium Risk
0,0,0,0,8,1,0,0,2,0,0,0,2,0,0,1,2,60.0,487.75,3.0,15.0,6.666666666666667,480.0,-7.75,0,0,1,1,1,0,1,0,0.46671316,0,Medium Risk
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.6,20.6,1.0,10.3,10.3,20.6,0.0,1,0,0,1,0,0,0,0,0.46653143,1,Medium Risk
1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,2,49.75,49.75,2.0,16.583333333333332,24.875,49.75,0.0,1,0,0,1,1,0,1,0,0.46625674,0,Medium Risk
1,1,0,0,55,1,2,1,2,2,2,2,2,2,0,1,2,116.5,6382.55,8.0,12.944444444444445,2.080357142857143,6407.5,24.949999999999818,0,1,4,1,1,0,0,0,0.46522543,0,Medium Risk
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.4,19.4,1.0,9.7,9.7,19.4,0.0,1,0,0,1,0,0,0,0,0.46491152,1,Medium Risk
1,0,0,0,8,0,1,0,2,0,0,0,0,0,0,0,3,29.35,216.45,1.0,14.675,3.261111111111111,234.8,18.350000000000023,0,0,1,1,0,0,1,0,0.46270922,0,Medium Risk
1,0,0,0,32,1,0,1,2,2,2,0,0,2,0,1,1,93.4,2979.3,5.0,15.566666666666668,2.8303030303030305,2988.8,9.5,0,0,3,1,0,0,1,0,0.45951882,0,Medium Risk
0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,25.05,189.95,0.0,25.05,3.13125,175.35,-14.599999999999994,0,0,1,1,0,1,1,0,0.45945534,0,Medium Risk
0,0,0,0,32,1,2,1,2,0,2,2,2,2,1,1,0,109.55,3608.0,7.0,13.69375,3.31969696969697,3505.6,-102.40000000000009,0,0,3,0,0,0,0,0,0.45883596,0,Medium Risk
1,0,1,0,14,1,2,0,0,0,0,2,2,0,0,1,1,66.6,979.5,4.0,13.319999999999999,4.4399999999999995,932.3999999999999,-47.100000000000136,0,0,2,1,0,1,0,0,0.45869225,0,Medium Risk
1,0,0,0,32,1,2,1,0,2,0,0,0,0,0,1,0,80.35,2596.15,3.0,20.0875,2.4348484848484846,2571.2,-24.950000000000273,0,0,3,1,0,1,1,0,0.45714658,1,Medium Risk
0,1,1,1,59,1,2,1,0,0,2,0,0,2,0,1,1,88.75,5348.65,4.0,17.75,1.4791666666666667,5236.25,-112.39999999999964,0,1,4,1,0,1,1,0,0.4558919,0,Medium Risk
1,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,1,45.2,492.0,1.0,22.6,3.766666666666667,497.20000000000005,5.2000000000000455,0,0,1,1,0,1,1,0,0.45528936,0,Medium Risk
1,0,1,0,66,1,2,1,0,2,2,0,0,2,1,0,2,95.3,6273.4,5.0,15.883333333333333,1.4223880597014924,6289.8,16.400000000000546,0,1,4,0,1,1,1,0,0.45497805,0,Medium Risk
0,0,1,0,28,1,0,1,0,2,2,0,0,2,0,0,1,89.9,2433.5,4.0,17.98,3.1,2517.2000000000003,83.70000000000027,0,0,3,1,0,1,1,0,0.45458752,0,Medium Risk
0,0,0,0,41,1,2,1,2,0,0,0,0,0,0,1,1,81.3,3190.65,3.0,20.325,1.9357142857142857,3333.2999999999997,142.64999999999964,0,0,3,1,0,0,1,0,0.4517561,0,Medium Risk
0,0,0,0,7,1,0,0,0,0,0,2,2,0,0,1,3,59.5,415.95,3.0,14.875,7.4375,416.5,0.5500000000000114,0,0,1,1,0,1,0,0,0.45159343,1,Medium Risk
1,0,1,0,20,1,0,1,0,0,0,0,2,2,0,1,3,89.0,1820.45,3.0,22.25,4.238095238095238,1780.0,-40.450000000000045,0,0,2,1,0,1,1,0,0.45151293,1,Medium Risk
0,0,0,0,46,1,2,1,0,2,2,0,0,2,1,1,2,94.15,4408.45,5.0,15.691666666666668,2.0031914893617024,4330.900000000001,-77.54999999999927,0,0,3,0,1,1,1,0,0.45046103,0,Medium Risk
0,0,0,0,22,1,0,1,0,0,0,0,2,2,0,0,2,89.25,1907.85,3.0,22.3125,3.880434782608696,1963.5,55.65000000000009,0,0,2,1,1,1,1,1,0.44894037,1,Medium Risk
1,0,1,0,28,1,2,1,0,2,2,0,2,0,0,0,1,96.6,2684.35,5.0,16.099999999999998,3.3310344827586205,2704.7999999999997,20.449999999999818,0,0,3,1,0,1,1,0,0.4469526,0,Medium Risk
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.25,20.25,1.0,10.125,10.125,20.25,0.0,1,0,0,1,0,0,0,0,0.44639245,1,Medium Risk
1,0,0,0,63,1,2,1,0,2,0,2,2,2,0,0,2,105.4,6713.2,6.0,15.057142857142859,1.646875,6640.200000000001,-72.99999999999909,0,1,4,1,1,1,0,1,0.44588494,0,Medium Risk
0,0,1,1,6,1,0,0,0,0,0,2,0,0,0,1,3,48.8,297.35,2.0,16.266666666666666,6.971428571428571,292.79999999999995,-4.550000000000068,1,0,0,1,0,1,0,0,0.44480988,0,Medium Risk
0,0,1,0,51,1,2,1,0,0,2,0,2,2,1,1,2,98.85,4947.55,5.0,16.474999999999998,1.9009615384615384,5041.349999999999,93.79999999999927,0,1,4,0,1,1,1,0,0.44375524,0,Medium Risk
1,0,1,1,19,1,2,1,0,0,0,2,2,2,1,1,2,100.95,1875.55,5.0,16.825,5.0475,1918.05,42.5,0,0,2,0,1,1,0,0,0.44334272,1,Medium Risk
1,0,1,1,8,1,0,0,2,0,0,0,0,0,0,1,1,51.3,411.6,2.0,17.099999999999998,5.699999999999999,410.4,-1.2000000000000455,0,0,1,1,0,0,1,0,0.44312677,0,Medium Risk
1,0,0,0,61,1,2,1,2,0,2,0,2,2,0,1,2,106.45,6300.15,6.0,15.207142857142857,1.7169354838709678,6493.45,193.30000000000018,0,1,4,1,1,0,1,0,0.44199747,0,Medium Risk
0,0,1,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.85,119.3,1.0,9.925,2.835714285714286,119.10000000000001,-0.19999999999998863,1,0,0,1,0,0,0,0,0.43813574,0,Medium Risk
0,0,1,0,32,1,0,1,0,2,0,0,0,2,0,0,0,84.15,2585.95,3.0,21.0375,2.5500000000000003,2692.8,106.85000000000036,0,0,3,1,0,1,1,0,0.43431777,1,Medium Risk
1,0,1,0,44,1,2,1,2,0,2,0,0,0,0,1,1,84.8,3626.35,4.0,16.96,1.8844444444444444,3731.2,104.84999999999991,0,0,3,1,0,0,1,0,0.4325785,0,Medium Risk
1,0,0,0,10,1,0,1,0,0,0,0,0,0,0,1,2,70.0,740.0,1.0,35.0,6.363636363636363,700.0,-40.0,0,0,1,1,1,1,1,1,0.42873698,1,Medium Risk
1,0,0,0,18,1,2,1,0,0,0,0,0,0,0,1,0,75.6,1395.05,2.0,25.2,3.978947368421052,1360.8,-34.25,0,0,2,1,0,1,1,0,0.42788473,0,Medium Risk
0,1,1,0,65,1,2,1,0,2,2,0,2,2,1,1,2,106.25,6979.8,6.0,15.178571428571429,1.6098484848484849,6906.25,-73.55000000000018,0,1,4,0,1,1,1,0,0.4259977,1,Medium Risk
0,0,1,1,7,1,0,0,2,0,0,0,0,0,0,0,3,50.7,350.35,2.0,16.900000000000002,6.3375,354.90000000000003,4.550000000000011,0,0,1,1,0,0,1,0,0.42245483,0,Medium Risk
